source,moratorium_id,state,jurisdiction,jurisdiction_type,enacted_status,date_enacted_iso,month,sectors,county_fips,match_kind,candidate_fips,transform_version,geo_policy
moratorium_nation,mi-detroit-2026,MI,Detroit (requested),City,pending,,,"[""data_center""]",26163,place,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-dundee-township-2025,MI,Dundee Township,Township,expired,2025-12-09,2025-12,"[""data_center""]",26115,place,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-fenton-township-2026,MI,Fenton Township,Township,pending,2026-02-17,2026-02,"[""data_center""]",,ambiguous_place,26049|26093|26125,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-filer-township-2026,MI,Filer Township,Township,active,2026-06-02,2026-06,"[""data_center""]",26101,place,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-forsyth-township-2026,MI,Forsyth Township,Township,active,2026-06-25,2026-06,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-grand-blanc-township-2026,MI,Grand Blanc Township,Township,active,2026-01-21,2026-01,"[""data_center""]",26049,place,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-green-charter-township-2025,MI,Green Charter Township,Township,active,2025-12-09,2025-12,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-hagar-township-2026,MI,Hagar Township,Township,active,2026-07-17,2026-07,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-haring-township-undated,MI,Haring Township,Township,pending,,,"[""data_center""]",26165,place,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-hart-2026,MI,Hart,City,active,2026-05-26,2026-05,"[""data_center"",""cryptocurrency_mining""]",26127,place,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-hayes-township-2026,MI,Hayes Township,Township,extended,2026-02-10,2026-02,"[""general""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-houghton-2026,MI,Houghton,City,active,2026-07-08,2026-07,"[""data_center""]",26061,place,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-howell-township-2025,MI,Howell Township,Township,expired,2025-11-20,2025-11,"[""data_center""]",26093,place,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-huron-county-2026,MI,Huron County,County,active,2026-05-27,2026-05,"[""data_center""]",26063,county,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-lake-township-2026,MI,Lake Township,Township,active,2026-07-16,2026-07,"[""data_center""]",26113,place,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-lansing-2026,MI,Lansing,City,active,2026-07-13,2026-07,"[""data_center""]",,ambiguous_place,26037|26045|26065,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-lenox-township-2026,MI,Lenox Township,Township,extended,2026-02-02,2026-02,"[""general""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-lincoln-township-2026,MI,Lincoln Township,Township,active,2026-06-09,2026-06,"[""data_center""]",26001,place,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-lodi-township-2026,MI,Lodi Township,Township,expired,2026-02-03,2026-02,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-lowell-township-2026,MI,Lowell Township (proposed),Township,expired,,,"[""data_center""]",26081,place,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-lyndon-township-2026,MI,Lyndon Township,Township,active,2026-05-12,2026-05,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-lyon-township-2026,MI,Lyon Charter Township (Oakland County),Township,active,2026-05,2026-05,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-lyon-township-2026-2,MI,Lyon Township,Township,active,2026-05,2026-05,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-manchester-township-2025,MI,Manchester Township,Township,active,2025-10-14,2025-10,"[""data_center""]",26161,place,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-mason-2026,MI,Mason,City,replaced,2026-01-05,2026-01,"[""data_center""]",26065,place,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-mason-township-2026,MI,Mason Township,Township,active,2026-05-02,2026-05,"[""data_center""]",26065,place,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-meridian-township-2026,MI,Meridian Township,Township,active,2026-05-19,2026-05,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-northville-2026,MI,Northville,City,active,2026-01-07,2026-01,"[""general""]",,ambiguous_place,26125|26163,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-orion-township-2026,MI,Orion Township,Township,active,2026-06-15,2026-06,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-other-reported-local-moratoria-undated,MI,Other Reported Local Moratoria,Aggregate meta-row,pending,,,"[""general""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-park-township-2026,MI,Park Township,Township,active,2026-05-13,2026-05,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-parma-township-jackson-county-2026,MI,Parma Township (Jackson County),Township,active,2026-02-18,2026-02,"[""data_center""]",26075,place,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-pine-grove-township-2026,MI,Pine Grove Township,Township,active,2026-06-03,2026-06,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-pittsfield-township-2025,MI,Pittsfield Township,Township,extended,2025-11-20,2025-11,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-pontiac-2026,MI,Pontiac,City,expired,2026-01-21,2026-01,"[""data_center""]",26125,place,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-porter-township-2026,MI,Porter Township,Township,active,2026-05-12,2026-05,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-saginaw-2026,MI,Saginaw,City,extended,2026-01-12,2026-01,"[""data_center""]",26145,place,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-saline-city-2026,MI,Saline City,City,active,2026-01-12,2026-01,"[""data_center""]",26161,place,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-saline-township-2026,MI,Saline Township,Township,active,2026-06-10,2026-06,"[""general""]",26161,place,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-saugatuck-township-2026,MI,Saugatuck Township,Township,active,2026-02,2026-02,"[""data_center""]",26005,place,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-sault-ste-marie-tribe-of-chippewa-indian-2026,MI,Sault Ste. Marie Tribe of Chippewa Indians,Tribal,active,2026-04-07,2026-04,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-sherman-township-2026,MI,Sherman Township,Township,active,2026-06-09,2026-06,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-south-lyon-undated,MI,South Lyon,City,active,,,"[""data_center""]",26125,place,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-springfield-township-2025,MI,Springfield Township,Township,expired,2025-12-11,2025-12,"[""data_center""]",26025,place,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-sterling-heights-2026,MI,Sterling Heights,City,active,2026-02-04,2026-02,"[""data_center""]",26099,place,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-sylvan-township-2026,MI,Sylvan Township,Township,expired,2026-01-22,2026-01,"[""general""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-taylor-undated,MI,Taylor,City,active,2026-01-20,2026-01,"[""data_center""]",26163,place,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-texas-township-2026,MI,Texas Township,Township,active,2026-06-22,2026-06,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-tyrone-township-2025,MI,Tyrone Township,Township,extended,2025-12-02,2025-12,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-romeo-2026,MI,Village of Romeo,Village,active,2026-01-26,2026-01,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-washington-township-2026,MI,Washington Township,Township,active,2026-05-20,2026-05,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-waterford-township-2026,MI,Waterford Township,Township,active,2026-03-23,2026-03,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-watertown-township-2026,MI,Watertown Township,Township,active,2026-05-18,2026-05,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-york-township-2026,MI,York Township,Township,active,2026-03-10,2026-03,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mi-ypsilanti-community-utilities-authority-2026,MI,Ypsilanti Community Utilities Authority,Utility-authority,active,2026-04-22,2026-04,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mn-carver-2026,MN,Carver,City,active,2026-04-06,2026-04,"[""data_center""]",27019,place,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mn-city-of-apple-valley-2026,MN,City of Apple Valley,City,active,2026-07-09,2026-07,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mn-city-of-elko-new-market-2026,MN,City of Elko New Market,City,active,2026-05-14,2026-05,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mn-eagan-2026,MN,Eagan,City,active,2026-02-17,2026-02,"[""data_center"", ""cryptocurrency_mining""]",27037,place,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mn-inver-grove-heights-2026,MN,Inver Grove Heights,City,active,2026-06-26,2026-06,"[""data_center""]",27037,place,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mn-le-sueur-county-2026,MN,Le Sueur County,County,active,2026-05-26,2026-05,"[""data_center""]",27079,county,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mn-mankato-2026,MN,Mankato,City,active,2026-07-13,2026-07,"[""data_center""]",,ambiguous_place,27013|27079|27103,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mn-minneapolis-2026,MN,Minneapolis,City,active,2026-06-25,2026-06,"[""data_center""]",27053,place,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mn-otsego-2026,MN,Otsego,City,pending,2026-07,2026-07,"[""data_center""]",27171,place,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mn-rosemount-2026,MN,Rosemount,City,active,2026-04-21,2026-04,"[""data_center""]",27037,place,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mn-waite-park-undated,MN,Waite Park,City,active,2026-05-04,2026-05,"[""data_center""]",27145,place,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mn-wright-county-2026,MN,Wright County,County,active,2026-05-19,2026-05,"[""data_center""]",27171,county,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,ms-city-of-jackson-2026,MS,City of Jackson,City,pending,2026-07-14,2026-07,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mo-city-of-camdenton-2026,MO,City of Camdenton,City,active,2026-05-05,2026-05,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mo-city-of-columbia-2026,MO,City of Columbia,City,active,2026-05,2026-05,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mo-city-of-independence-2026,MO,City of Independence,City,active,2026-07-06,2026-07,"[""data_center"",""battery_storage""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mo-city-of-neosho-2026,MO,City of Neosho,City,active,2026-07-07,2026-07,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mo-peculiar-2024,MO,City of Peculiar,City,replaced,2024-08-19,2024-08,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mo-city-of-springfield-2026,MO,City of Springfield,City,active,2026-06-29,2026-06,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mo-st-charles-2025,MO,City of St. Charles,City,replaced,2025-08-22,2025-08,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mo-city-of-st-joseph-2026,MO,City of St. Joseph,City,active,2026-07-20,2026-07,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mo-city-of-st-peters-2026,MO,City of St. Peters,City,active,2026-05-14,2026-05,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mo-jackson-county-2026,MO,Jackson County,County,active,2026-06-22,2026-06,"[""data_center"", ""battery_storage""]",29095,county,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mo-marion-county-2026,MO,Marion County,County,active,2026-06-15,2026-06,"[""data_center""]",29127,county,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mo-nodaway-county-2026,MO,Nodaway County,County,active,2026-07-21,2026-07,"[""data_center""]",29147,county,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mo-st-charles-county-2026,MO,St. Charles County,County,active,2026-07-13,2026-07,"[""data_center""]",29183,county,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mo-webster-county-2026,MO,Webster County,County,active,2026-06-16,2026-06,"[""data_center"",""solar"",""wind"",""battery_storage""]",29225,county,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,mt-missoula-county-2026,MT,Missoula County,County,active,2026-07-09,2026-07,"[""data_center""]",30063,county,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,ne-cherry-county-2026,NE,Cherry County,County,active,2026-07-14,2026-07,"[""data_center"",""general""]",31031,county,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,ne-hitchcock-county-2025,NE,Hitchcock County,County,replaced,2025-02-03,2025-02,"[""data_center"", ""cryptocurrency_mining""]",31087,county,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,ne-logan-county-2026,NE,Logan County,County,active,2026-07-15,2026-07,"[""data_center"",""cryptocurrency_mining"",""wind"",""solar"",""battery_storage""]",31113,county,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,ne-otoe-county-2026,NE,Otoe County,County,active,2026-05-19,2026-05,"[""data_center""]",31131,county,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,ne-red-willow-county-2025,NE,Red Willow County,County,active,2025-09-22,2025-09,"[""general""]",31145,county,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,ne-seward-county-2026,NE,Seward County,County,active,2026-06-30,2026-06,"[""data_center""]",31159,county,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,nv-humboldt-county-2026,NV,Humboldt County,County,active,2026-07-06,2026-07,"[""data_center""]",32013,county,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,nv-nye-county-2026,NV,Nye County,County,active,2026-06-02,2026-06,"[""data_center"",""cryptocurrency_mining""]",32023,county,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,nv-reno-2026,NV,Reno,City,extended,2026-06-01,2026-06,"[""data_center""]",32031,place,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,nh-town-of-nottingham-undated,NH,Town of Nottingham,Town,pending,,,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,nj-galloway-township-2026,NJ,Galloway Township,Township,active,2026-06-16,2026-06,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,nj-sayreville-2026,NJ,Sayreville,Town,active,2026-07-20,2026-07,"[""data_center""]",34023,place,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,nm-santa-fe-county-2026,NM,Santa Fe County,County,active,2026-06-30,2026-06,"[""data_center""]",35049,county,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,nm-sierra-county-2026,NM,Sierra County,County,pending,2026-07-21,2026-07,"[""data_center""]",35051,county,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,nm-socorro-county-2026,NM,Socorro County,County,active,2026-06-09,2026-06,"[""data_center""]",35053,county,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,ny-manlius-2026,NY,Manlius,Town,active,2026-07-09,2026-07,"[""data_center"",""cryptocurrency_mining""]",36067,place,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,ny-town-of-brookhaven-2026,NY,Town of Brookhaven,Town,active,2026-07-16,2026-07,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,ny-town-of-clifton-park-2026,NY,Town of Clifton Park,Town,active,2026-07-07,2026-07,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,ny-dryden-2024,NY,Town of Dryden (Tompkins County),Town,replaced,2024-07-31,2024-07,"[""data_center"", ""cryptocurrency_mining""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,ny-town-of-east-fishkill-2026,NY,Town of East Fishkill,Town,active,2026-06-25,2026-06,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,ny-town-of-highland-2026,NY,Town of Highland,Town,active,2026-06,2026-06,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,ny-lansing-2025,NY,"Town of Lansing (Tompkins County) - proposed, not enacted",Town,rescinded,,,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,ny-lewiston-2026,NY,"Town of Lewiston (Niagara County) - proposed, public hearing held",Town,active,,,"[""data_center"", ""cryptocurrency_mining""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,ny-lysander-2026,NY,Town of Lysander (Onondaga County) - drafting authorized,Town,pending,,,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,ny-oneonta-2026,NY,"Town of Oneonta (Otsego County) - proposed, pending",Town,active,2026-05-15,2026-05,"[""data_center"", ""cryptocurrency_mining""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,ny-town-of-salina-2026,NY,Town of Salina,Town,active,2026-05-27,2026-05,"[""data_center"",""cryptocurrency_mining""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,ny-town-of-southeast-2026,NY,Town of Southeast,Town,active,2026-05-21,2026-05,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,ny-town-of-thurston-2026,NY,Town of Thurston,Town,active,2026-05-20,2026-05,"[""data_center"",""cryptocurrency_mining""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,ny-town-of-van-buren-2026,NY,Town of Van Buren,Town,active,2026-06-03,2026-06,"[""data_center"",""cryptocurrency_mining""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,nc-buncombe-county-2023,NC,Buncombe County (cryptocurrency mining; data-center-adjacent),County,replaced,2023-05-02,2023-05,"[""cryptocurrency_mining""]",37021,county,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,nc-charlotte-2026,NC,Charlotte,City,active,2026-06-08,2026-06,"[""data_center""]",37119,place,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,nc-chatham-county-2026,NC,Chatham County,County,active,2026-02-11,2026-02,"[""data_center"", ""cryptocurrency_mining""]",37037,county,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,nc-cherokee-county-2023,NC,Cherokee County (high-impact facilities; cryptocurrency mining; data-center-adjacent),County,expired,2023-10-02,2023-10,"[""cryptocurrency_mining""]",37039,county,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,nc-city-of-asheville-2026,NC,City of Asheville,City,active,2026-06-23,2026-06,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,nc-city-of-boiling-spring-lakes-2026,NC,City of Boiling Spring Lakes,City,active,2026-06-02,2026-06,"[""data_center"",""cryptocurrency_mining""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,nc-brevard-2026,NC,City of Brevard,City,replaced,2026-03-16,2026-03,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,nc-city-of-hendersonville-undated,NC,City of Hendersonville,City,pending,,,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,nc-kings-mountain-2026,NC,City of Kings Mountain,City,active,2026-02-24,2026-02,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,nc-city-of-mount-airy-2026,NC,City of Mount Airy,City,active,2026-07-16,2026-07,"[""data_center"",""cryptocurrency_mining""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,nc-city-of-wilson-2026,NC,City of Wilson,City,active,2026-05-21,2026-05,"[""data_center"",""cryptocurrency_mining"",""battery_storage""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,nc-clay-county-2026,NC,Clay County (permanent restriction after earlier crypto moratorium),County,active,2026-01-08,2026-01,"[""data_center"", ""cryptocurrency_mining""]",37043,county,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,nc-cumberland-county-2026,NC,Cumberland County,County,active,2026-06-15,2026-06,"[""data_center"",""cryptocurrency_mining""]",37051,county,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,nc-davie-county-2026,NC,Davie County,County,active,2026-07-06,2026-07,"[""data_center""]",37059,county,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,nc-durham-2026,NC,Durham,City,extended,2026-05-05,2026-05,"[""data_center"",""cryptocurrency_mining""]",,ambiguous_place,37063|37135|37183,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,nc-durham-county-2026,NC,Durham County,County,active,2026-06-22,2026-06,"[""data_center""]",37063,county,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,nc-eastern-band-of-cherokee-indians-tribal-and-trust-lands-2026,NC,Eastern Band of Cherokee Indians (tribal and trust lands),Tribal,pending,2026-05-07,2026-05,"[""data_center""]",,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,nc-gates-county-2025,NC,Gates County,County,active,2025-12-17,2025-12,"[""data_center""]",37073,county,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,nc-harnett-county-2026,NC,Harnett County,County,active,2026-05-05,2026-05,"[""data_center""]",37085,county,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,nc-henderson-county-2023,NC,Henderson County (cryptocurrency mining; data-center-adjacent),County,replaced,2023-05-01,2023-05,"[""cryptocurrency_mining""]",37089,county,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,nc-madison-county-2023,NC,Madison County (cryptocurrency mining; data-center-adjacent),County,expired,2023-06-13,2023-06,"[""data_center"", ""cryptocurrency_mining""]",37115,county,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,nc-mcdowell-county-2026,NC,McDowell County (cryptocurrency mining; data-center-adjacent),County,replaced,2023-05-15,2023-05,"[""cryptocurrency_mining""]",37111,county,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
moratorium_nation,nc-northampton-county-2026,NC,Northampton County,County,active,2026-05-04,2026-05,"[""data_center"",""cryptocurrency_mining""]",37131,county,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
